user_id,top_ordered_item,avg_cart_item_count,preferred_category,order_party_type,user_region,restaurant_cuisine_type,restaurant_item_popularity,cart_total_value,cart_item_count,cart_cuisine_type,meal_time_segment,day_of_week_type,occasion_type,seasonal_preference,user_item_affinity,item_cooccurrence_score,user_category_affinity,item_price_tier,dietary_type,label_addon_added
159,Biryani,2,North_Indian,solo,South_Delhi,Chinese,0.203,448,2,North_Indian,dinner,weekday,none,winter,0.202,2,0.344,low,nonveg,0
140,Fried Rice,4,Chinese,group,Noida,Fast_Food,0.269,371,1,Chinese,dinner,weekend,birthday,winter,0.114,9,0.609,high,veg,1
45,Pizza,2,Fast_Food,solo,West_Delhi,Beverages,0.356,323,1,Fast_Food,dinner,weekend,none,summer,0.315,2,0.531,low,veg,1
39,Choco Lava Cake,2,Desserts,solo,West_Delhi,Beverages,0.293,251,1,Desserts,dinner,weekend,none,monsoon,0.323,5,0.689,low,veg,1
24,Gulab Jamun,2,Desserts,solo,South_Delhi,Fast_Food,0.465,312,1,Desserts,dinner,weekday,anniversary,winter,0.193,0,0.238,low,nonveg,0
192,Roti,3,North_Indian,group,Gurgaon,North_Indian,0.185,339,1,North_Indian,lunch,weekday,none,monsoon,0.212,0,0.598,high,nonveg,0
184,Fried Rice,1,Chinese,solo,Navi_Mumbai,Fast_Food,0.35,384,1,Chinese,snacks,weekday,none,monsoon,0.131,5,0.589,medium,veg,1
196,Rasgulla,2,Desserts,solo,Noida,Desserts,0.776,354,2,Desserts,lunch,weekend,none,summer,0.389,2,0.56,low,dairy,0
152,Pepsi,1,Beverages,solo,Navi_Mumbai,South_Indian,0.371,446,2,Beverages,dinner,weekday,none,summer,0.142,2,0.537,low,veg,0
44,Papad,1,North_Indian,solo,Gurgaon,Desserts,0.506,325,1,North_Indian,breakfast,weekday,none,summer,0.571,4,0.79,medium,veg,0
47,Manchurian,2,Chinese,solo,Gurgaon,North_Indian,0.078,502,3,Chinese,dinner,weekday,none,summer,0.197,4,0.808,medium,veg,0
14,Upma,1,South_Indian,solo,South_Delhi,South_Indian,0.664,352,2,South_Indian,snacks,weekday,none,summer,0.389,2,0.331,high,veg,0
40,Gulab Jamun,1,Desserts,solo,West_Delhi,Beverages,0.435,368,2,Desserts,dinner,weekday,none,summer,0.034,0,0.533,low,veg,0
47,Fried Rice,2,Chinese,solo,Gurgaon,Fast_Food,0.115,375,1,Chinese,lunch,weekday,none,winter,0.341,3,0.707,low,veg,0
71,Pepsi,1,Beverages,solo,Navi_Mumbai,Desserts,0.104,454,2,Beverages,snacks,weekday,none,winter,0.348,0,0.535,low,veg,0
4,Coke,1,Beverages,solo,Navi_Mumbai,North_Indian,0.203,387,2,Beverages,dinner,weekend,none,winter,0.292,0,0.32,low,dairy,0
110,Coke,1,Beverages,solo,South_Delhi,North_Indian,0.029,430,2,Beverages,dinner,weekday,none,monsoon,0.085,7,0.447,medium,nonveg,1
199,Sambar,3,South_Indian,group,South_Delhi,Desserts,0.213,488,3,South_Indian,dinner,weekday,none,summer,0.308,1,0.242,high,dairy,0
153,Nachos,2,Fast_Food,solo,Gurgaon,Fast_Food,0.384,325,1,Fast_Food,lunch,weekday,none,winter,0.108,1,0.54,medium,dairy,0
61,Garlic Bread,1,Fast_Food,solo,South_Delhi,South_Indian,0.472,402,2,Fast_Food,snacks,weekend,festival,monsoon,0.157,0,0.566,low,dairy,0
76,Tea,3,Beverages,group,Gurgaon,Fast_Food,0.183,314,1,Beverages,snacks,weekend,none,winter,0.308,1,0.823,medium,veg,0
130,Raita,2,North_Indian,solo,West_Delhi,North_Indian,0.481,344,1,North_Indian,breakfast,weekday,none,monsoon,0.062,6,0.198,low,nonveg,1
15,Biryani,1,North_Indian,solo,Noida,Beverages,0.105,492,3,North_Indian,lunch,weekday,none,monsoon,0.196,1,0.252,high,egg,1
178,Sandwich,3,Fast_Food,group,Navi_Mumbai,South_Indian,0.41,386,2,Fast_Food,breakfast,weekend,none,winter,0.549,0,0.399,high,nonveg,0
21,Chutney,1,South_Indian,solo,Navi_Mumbai,Fast_Food,0.322,396,2,South_Indian,lunch,weekday,none,summer,0.508,0,0.777,low,nonveg,0
92,Garlic Bread,3,Fast_Food,group,Navi_Mumbai,Chinese,0.311,436,2,Fast_Food,lunch,weekend,none,winter,0.357,1,0.618,high,veg,0
177,Choco Lava Cake,1,Desserts,solo,South_Delhi,Fast_Food,0.328,525,3,Desserts,dinner,weekend,none,winter,0.338,3,0.613,high,nonveg,0
152,Cold Coffee,1,Beverages,solo,Navi_Mumbai,Chinese,0.457,397,2,Beverages,dinner,weekend,none,summer,0.709,4,0.165,medium,veg,0
110,Coke,1,Beverages,solo,South_Delhi,South_Indian,0.258,381,2,Beverages,snacks,weekday,festival,monsoon,0.115,2,0.341,medium,nonveg,1
134,Fried Rice,3,Chinese,group,West_Delhi,Fast_Food,0.42,389,2,Chinese,lunch,weekday,none,summer,0.618,7,0.295,medium,veg,1
116,Paneer Tikka,3,North_Indian,group,Navi_Mumbai,Desserts,0.401,356,1,North_Indian,breakfast,weekday,birthday,monsoon,0.53,6,0.42,high,veg,0
7,Sandwich,3,Fast_Food,group,South_Delhi,Desserts,0.268,403,2,Fast_Food,dinner,weekday,none,monsoon,0.301,2,0.811,low,veg,1
99,Lassi,1,Beverages,solo,West_Delhi,Chinese,0.291,424,2,Beverages,lunch,weekend,none,monsoon,0.624,4,0.816,low,veg,1
2,Raita,2,North_Indian,solo,West_Delhi,South_Indian,0.429,467,3,North_Indian,lunch,weekday,none,winter,0.389,4,0.19,medium,dairy,1
24,Kheer,2,Desserts,solo,South_Delhi,Desserts,0.768,300,1,Desserts,lunch,weekday,none,winter,0.344,6,0.728,medium,veg,0
77,Gulab Jamun,1,Desserts,solo,West_Delhi,Beverages,0.145,422,3,Desserts,lunch,weekend,birthday,summer,0.373,0,0.372,medium,nonveg,0
183,Chutney,3,South_Indian,group,West_Delhi,Beverages,0.31,326,1,South_Indian,dinner,weekend,anniversary,monsoon,0.404,0,0.334,medium,nonveg,0
81,Choco Lava Cake,2,Desserts,solo,West_Delhi,North_Indian,0.206,570,4,Desserts,breakfast,weekday,none,winter,0.086,0,0.768,medium,veg,1
95,Ice Cream,2,Desserts,solo,West_Delhi,North_Indian,0.364,261,1,Desserts,dinner,weekend,none,winter,0.12,3,0.219,medium,nonveg,1
10,Fries,1,Fast_Food,solo,Navi_Mumbai,Chinese,0.194,488,3,Fast_Food,lunch,weekend,none,winter,0.83,3,0.529,medium,veg,0
51,Spring Roll,3,Chinese,group,Noida,Beverages,0.39,371,1,Chinese,snacks,weekday,none,summer,0.303,10,0.11,high,nonveg,0
12,Manchurian,3,Chinese,group,West_Delhi,Chinese,0.575,438,2,Chinese,lunch,weekend,none,winter,0.125,0,0.519,medium,nonveg,0
120,Manchurian,3,Chinese,group,West_Delhi,South_Indian,0.283,589,4,Chinese,lunch,weekend,none,summer,0.145,2,0.532,low,veg,0
39,Choco Lava Cake,2,Desserts,solo,West_Delhi,Chinese,0.308,480,2,Desserts,lunch,weekday,none,summer,0.274,1,0.593,medium,veg,0
89,Pizza,2,Fast_Food,solo,West_Delhi,Fast_Food,0.372,385,2,Fast_Food,snacks,weekday,festival,summer,0.441,7,0.411,medium,dairy,0
38,Milkshake,2,Beverages,solo,South_Delhi,Fast_Food,0.331,477,3,Beverages,dinner,weekday,none,monsoon,0.399,1,0.381,low,veg,0
41,Salad,2,North_Indian,solo,Noida,South_Indian,0.208,541,3,North_Indian,snacks,weekday,none,summer,0.453,0,0.673,medium,veg,0
118,Kheer,3,Desserts,group,Noida,Fast_Food,0.37,613,4,Desserts,lunch,weekday,none,monsoon,0.902,1,0.284,medium,veg,1
32,Raita,1,North_Indian,solo,South_Delhi,Desserts,0.192,441,2,North_Indian,snacks,weekday,festival,winter,0.219,2,0.288,low,nonveg,0
164,Choco Lava Cake,1,Desserts,solo,Navi_Mumbai,Fast_Food,0.189,422,1,Desserts,breakfast,weekday,anniversary,winter,0.131,0,0.24,medium,veg,0
27,Lassi,2,Beverages,solo,Navi_Mumbai,Beverages,0.527,248,1,Beverages,lunch,weekend,none,winter,0.195,0,0.51,low,nonveg,1
31,Chutney,1,South_Indian,solo,South_Delhi,Fast_Food,0.178,577,4,South_Indian,dinner,weekday,birthday,winter,0.658,0,0.3,high,nonveg,0
199,Upma,3,South_Indian,group,South_Delhi,South_Indian,0.229,498,3,South_Indian,breakfast,weekday,none,winter,0.505,5,0.759,medium,veg,0
127,Pizza,3,Fast_Food,group,Noida,Desserts,0.361,396,2,Fast_Food,dinner,weekday,none,monsoon,0.13,2,0.209,high,veg,0
7,Burger,3,Fast_Food,group,South_Delhi,North_Indian,0.641,472,2,Fast_Food,dinner,weekend,none,monsoon,0.682,1,0.483,low,nonveg,0
59,Dal Makhani,1,North_Indian,solo,West_Delhi,North_Indian,0.329,313,1,North_Indian,dinner,weekday,none,summer,0.523,5,0.211,medium,veg,1
56,Lassi,1,Beverages,solo,Navi_Mumbai,Desserts,0.276,390,1,Beverages,dinner,weekday,anniversary,winter,0.259,2,0.321,medium,veg,1
80,Coke,3,Beverages,group,Navi_Mumbai,South_Indian,0.273,462,2,Beverages,dinner,weekend,festival,monsoon,0.163,1,0.084,low,veg,1
128,Pepsi,1,Beverages,solo,Gurgaon,Chinese,0.063,389,2,Beverages,snacks,weekday,none,monsoon,0.261,0,0.48,low,veg,0
134,Chilli Paneer,3,Chinese,group,West_Delhi,Desserts,0.337,423,2,Chinese,breakfast,weekday,none,monsoon,0.765,2,0.515,low,nonveg,0
67,Choco Lava Cake,3,Desserts,group,Noida,Desserts,0.445,493,3,Desserts,dinner,weekday,none,summer,0.433,2,0.449,high,dairy,1
110,Tea,1,Beverages,solo,South_Delhi,Beverages,0.539,482,2,Beverages,lunch,weekend,none,monsoon,0.555,4,0.541,high,veg,0
150,Vada,3,South_Indian,group,West_Delhi,Fast_Food,0.145,357,1,South_Indian,lunch,weekend,none,summer,0.575,2,0.267,high,veg,0
116,Paneer Tikka,3,North_Indian,group,Navi_Mumbai,Beverages,0.485,398,2,North_Indian,dinner,weekday,none,winter,0.306,0,0.73,medium,nonveg,0
108,Brownie,1,Desserts,solo,West_Delhi,South_Indian,0.079,409,2,Desserts,dinner,weekday,none,summer,0.244,1,0.762,medium,nonveg,1
64,Pepsi,1,Beverages,solo,Noida,North_Indian,0.227,356,1,Beverages,dinner,weekday,none,monsoon,0.481,0,0.647,high,dairy,0
145,Chutney,1,South_Indian,solo,Noida,Chinese,0.319,419,2,South_Indian,snacks,weekend,none,summer,0.531,4,0.413,low,veg,0
176,Fried Rice,2,Chinese,solo,Navi_Mumbai,Beverages,0.148,468,3,Chinese,lunch,weekday,none,monsoon,0.133,0,0.216,low,nonveg,0
44,Biryani,1,North_Indian,solo,Gurgaon,Fast_Food,0.188,354,1,North_Indian,dinner,weekday,none,monsoon,0.28,3,0.425,low,dairy,0
185,Tea,2,Beverages,solo,Gurgaon,North_Indian,0.363,380,1,Beverages,snacks,weekday,none,winter,0.539,0,0.639,low,veg,1
64,Milkshake,1,Beverages,solo,Noida,Chinese,0.25,364,1,Beverages,lunch,weekday,festival,winter,0.47,0,0.468,low,veg,0
136,Rasgulla,2,Desserts,solo,South_Delhi,South_Indian,0.214,510,3,Desserts,lunch,weekday,anniversary,winter,0.281,0,0.132,low,dairy,0
89,Nachos,2,Fast_Food,solo,West_Delhi,South_Indian,0.163,385,2,Fast_Food,snacks,weekday,none,monsoon,0.287,1,0.587,low,veg,0
116,Raita,3,North_Indian,group,Navi_Mumbai,Fast_Food,0.187,441,2,North_Indian,lunch,weekday,none,summer,0.461,2,0.247,low,nonveg,1
149,Roti,1,North_Indian,solo,West_Delhi,North_Indian,0.2,578,4,North_Indian,dinner,weekday,birthday,monsoon,0.137,4,0.239,low,veg,1
117,Biryani,1,North_Indian,solo,Navi_Mumbai,Beverages,0.152,221,1,North_Indian,lunch,weekday,none,summer,0.175,1,0.409,low,veg,1
144,Fries,1,Fast_Food,solo,Noida,Chinese,0.25,482,2,Fast_Food,lunch,weekend,none,monsoon,0.426,13,0.42,medium,nonveg,0
124,Spring Roll,1,Chinese,solo,Noida,Chinese,0.096,634,4,Chinese,dinner,weekday,none,monsoon,0.477,0,0.314,medium,dairy,0
46,Garlic Bread,1,Fast_Food,solo,Gurgaon,Chinese,0.076,442,2,Fast_Food,breakfast,weekend,none,winter,0.236,6,0.565,medium,nonveg,1
86,Fried Rice,2,Chinese,solo,South_Delhi,Desserts,0.674,331,1,Chinese,dinner,weekday,anniversary,summer,0.705,2,0.987,medium,dairy,0
171,Paneer Tikka,1,North_Indian,solo,Gurgaon,Chinese,0.079,459,2,North_Indian,lunch,weekday,festival,summer,0.57,1,0.119,low,veg,0
158,Brownie,1,Desserts,solo,South_Delhi,Beverages,0.393,324,1,Desserts,lunch,weekend,festival,monsoon,0.503,8,0.39,high,nonveg,1
172,Chilli Paneer,2,Chinese,solo,West_Delhi,Chinese,0.148,298,1,Chinese,breakfast,weekend,none,monsoon,0.458,0,0.421,low,veg,0
5,Nachos,1,Fast_Food,solo,Navi_Mumbai,South_Indian,0.329,338,1,Fast_Food,lunch,weekday,none,summer,0.47,2,0.259,medium,nonveg,0
173,Pepsi,1,Beverages,solo,Gurgaon,Chinese,0.238,497,3,Beverages,snacks,weekend,none,monsoon,0.482,5,0.645,low,veg,0
186,Gulab Jamun,3,Desserts,group,Navi_Mumbai,Fast_Food,0.372,549,4,Desserts,lunch,weekday,none,summer,0.525,3,0.449,high,veg,0
69,Brownie,4,Desserts,group,South_Delhi,North_Indian,0.351,608,4,Desserts,breakfast,weekday,none,summer,0.078,0,0.577,low,veg,1
180,Vada,1,South_Indian,solo,West_Delhi,South_Indian,0.427,381,2,South_Indian,snacks,weekday,none,winter,0.372,4,0.625,low,egg,1
109,Pizza,1,Fast_Food,solo,South_Delhi,Fast_Food,0.408,443,2,Fast_Food,lunch,weekend,none,winter,0.263,0,0.598,high,nonveg,0
65,Choco Lava Cake,2,Desserts,solo,South_Delhi,Chinese,0.11,516,3,Desserts,lunch,weekend,none,summer,0.378,7,0.432,low,veg,0
29,Roti,1,North_Indian,solo,South_Delhi,Chinese,0.456,415,2,North_Indian,dinner,weekday,none,monsoon,0.219,3,0.685,medium,nonveg,1
88,Chutney,3,South_Indian,group,West_Delhi,North_Indian,0.515,529,4,South_Indian,lunch,weekend,none,monsoon,0.293,3,0.588,medium,nonveg,0
86,Chilli Paneer,2,Chinese,solo,South_Delhi,Beverages,0.249,289,1,Chinese,dinner,weekday,none,winter,0.62,0,0.497,low,nonveg,0
94,Coke,3,Beverages,group,Noida,Chinese,0.262,337,1,Beverages,lunch,weekday,none,monsoon,0.783,0,0.618,high,dairy,1
149,Biryani,1,North_Indian,solo,West_Delhi,Chinese,0.282,447,2,North_Indian,dinner,weekday,festival,summer,0.319,2,0.6,low,veg,0
143,Dal Makhani,1,North_Indian,solo,Noida,Fast_Food,0.205,347,1,North_Indian,snacks,weekday,none,winter,0.079,0,0.446,high,veg,0
95,Kheer,2,Desserts,solo,West_Delhi,Chinese,0.155,567,4,Desserts,lunch,weekday,anniversary,monsoon,0.386,1,0.639,high,dairy,1
137,Garlic Bread,2,Fast_Food,solo,Navi_Mumbai,Beverages,0.351,398,2,Fast_Food,lunch,weekday,anniversary,monsoon,0.354,5,0.586,medium,veg,0
96,Sambar,2,South_Indian,solo,Navi_Mumbai,South_Indian,0.201,481,3,South_Indian,dinner,weekday,none,summer,0.029,0,0.815,medium,nonveg,0
175,Garlic Bread,1,Fast_Food,solo,South_Delhi,Fast_Food,0.268,488,3,Fast_Food,lunch,weekend,none,winter,0.211,3,0.496,medium,dairy,0
19,Burger,1,Fast_Food,solo,Noida,Desserts,0.055,348,1,Fast_Food,lunch,weekend,anniversary,winter,0.413,1,0.567,medium,nonveg,0
143,Papad,1,North_Indian,solo,Noida,Beverages,0.33,353,2,North_Indian,dinner,weekday,none,winter,0.292,0,0.635,medium,nonveg,0
130,Biryani,2,North_Indian,solo,West_Delhi,Chinese,0.242,502,3,North_Indian,lunch,weekday,none,summer,0.29,4,0.502,medium,veg,0
157,Roti,3,North_Indian,group,South_Delhi,Chinese,0.154,312,1,North_Indian,lunch,weekday,none,monsoon,0.228,4,0.428,low,veg,1
166,Garlic Bread,1,Fast_Food,solo,Noida,Desserts,0.21,360,2,Fast_Food,dinner,weekday,none,summer,0.51,4,0.745,low,nonveg,0
23,Milkshake,1,Beverages,solo,Noida,South_Indian,0.507,318,1,Beverages,snacks,weekend,none,monsoon,0.294,0,0.273,medium,nonveg,0
155,Brownie,1,Desserts,solo,Noida,North_Indian,0.136,332,1,Desserts,snacks,weekend,none,winter,0.417,4,0.749,low,nonveg,1
35,Papad,3,North_Indian,group,Gurgaon,North_Indian,0.475,475,3,North_Indian,snacks,weekend,none,summer,0.459,3,0.618,low,veg,0
199,Upma,3,South_Indian,group,South_Delhi,Beverages,0.371,455,2,South_Indian,dinner,weekday,anniversary,summer,0.401,0,0.733,medium,veg,0
30,Sandwich,2,Fast_Food,solo,West_Delhi,Desserts,0.425,334,1,Fast_Food,breakfast,weekday,none,summer,0.188,4,0.253,medium,dairy,0
64,Lassi,1,Beverages,solo,Noida,South_Indian,0.203,413,2,Beverages,lunch,weekday,none,monsoon,0.309,0,0.52,low,dairy,0
109,Cheesy Dip,1,Fast_Food,solo,South_Delhi,Beverages,0.266,320,1,Fast_Food,lunch,weekend,none,summer,0.782,2,0.418,medium,veg,0
117,Roti,1,North_Indian,solo,Navi_Mumbai,Fast_Food,0.433,513,3,North_Indian,lunch,weekend,none,summer,0.135,4,0.6,medium,nonveg,1
186,Brownie,3,Desserts,group,Navi_Mumbai,North_Indian,0.064,465,3,Desserts,lunch,weekday,none,summer,0.341,0,0.508,high,veg,0
135,Sandwich,1,Fast_Food,solo,Noida,North_Indian,0.098,535,3,Fast_Food,snacks,weekday,none,monsoon,0.111,0,0.585,low,veg,1
16,Dosa,1,South_Indian,solo,Gurgaon,North_Indian,0.145,526,3,South_Indian,snacks,weekday,none,monsoon,0.18,5,0.405,high,veg,1
132,Dal Makhani,1,North_Indian,solo,Noida,Chinese,0.152,305,1,North_Indian,dinner,weekend,none,monsoon,0.442,0,0.357,low,veg,0
34,Chilli Paneer,4,Chinese,group,Gurgaon,Chinese,0.103,512,4,Chinese,dinner,weekday,festival,monsoon,0.316,1,0.647,low,veg,1
67,Kheer,3,Desserts,group,Noida,Beverages,0.21,386,1,Desserts,lunch,weekday,none,monsoon,0.252,3,0.332,high,veg,1
6,Chilli Paneer,1,Chinese,solo,South_Delhi,South_Indian,0.306,564,3,Chinese,lunch,weekday,festival,monsoon,0.227,0,0.335,medium,nonveg,0
100,Lassi,1,Beverages,solo,Gurgaon,North_Indian,0.081,517,3,Beverages,lunch,weekday,none,winter,0.254,0,0.433,low,veg,1
87,Pizza,2,Fast_Food,solo,Gurgaon,Chinese,0.109,451,3,Fast_Food,dinner,weekend,none,winter,0.4,2,0.295,medium,veg,0
12,Manchurian,3,Chinese,group,West_Delhi,South_Indian,0.231,578,4,Chinese,lunch,weekend,festival,monsoon,0.058,1,0.619,low,nonveg,1
122,Coke,1,Beverages,solo,Noida,South_Indian,0.054,366,1,Beverages,breakfast,weekend,none,monsoon,0.873,0,0.27,medium,nonveg,0
117,Biryani,1,North_Indian,solo,Navi_Mumbai,South_Indian,0.493,289,1,North_Indian,lunch,weekend,none,winter,0.119,0,0.574,low,egg,0
155,Ice Cream,1,Desserts,solo,Noida,Fast_Food,0.278,471,2,Desserts,lunch,weekday,none,summer,0.394,1,0.494,medium,veg,1
142,Manchurian,2,Chinese,solo,South_Delhi,South_Indian,0.075,298,1,Chinese,dinner,weekday,none,summer,0.405,6,0.467,low,dairy,1
51,Hakka Noodles,3,Chinese,group,Noida,Desserts,0.248,326,1,Chinese,dinner,weekday,none,monsoon,0.547,2,0.516,low,nonveg,0
9,Kheer,2,Desserts,solo,Navi_Mumbai,Chinese,0.602,509,3,Desserts,snacks,weekday,none,winter,0.072,3,0.314,medium,veg,0
13,Chilli Paneer,1,Chinese,solo,Navi_Mumbai,Desserts,0.256,518,3,Chinese,dinner,weekend,none,monsoon,0.581,1,0.232,low,veg,0
82,Biryani,1,North_Indian,solo,Gurgaon,Chinese,0.511,387,2,North_Indian,snacks,weekday,none,monsoon,0.569,3,0.36,high,veg,0
42,Fried Rice,1,Chinese,solo,Gurgaon,South_Indian,0.294,453,2,Chinese,lunch,weekday,festival,monsoon,0.215,0,0.555,medium,dairy,1
42,Spring Roll,1,Chinese,solo,Gurgaon,Desserts,0.249,325,1,Chinese,lunch,weekday,birthday,summer,0.323,1,0.172,medium,nonveg,0
110,Coke,1,Beverages,solo,South_Delhi,Chinese,0.127,474,2,Beverages,snacks,weekend,birthday,summer,0.438,0,0.266,medium,nonveg,0
104,Papad,3,North_Indian,group,West_Delhi,South_Indian,0.241,482,3,North_Indian,lunch,weekend,none,monsoon,0.34,0,0.368,low,veg,0
80,Coke,3,Beverages,group,Navi_Mumbai,Desserts,0.436,513,3,Beverages,dinner,weekend,none,monsoon,0.28,0,0.218,low,nonveg,0
147,Pepsi,2,Beverages,solo,Navi_Mumbai,Fast_Food,0.285,399,1,Beverages,snacks,weekend,anniversary,summer,0.339,8,0.655,low,nonveg,0
185,Cold Coffee,2,Beverages,solo,Gurgaon,Chinese,0.314,496,2,Beverages,lunch,weekday,none,winter,0.432,3,0.449,medium,veg,0
127,Sandwich,3,Fast_Food,group,Noida,Desserts,0.385,472,2,Fast_Food,lunch,weekday,none,monsoon,0.3,4,0.479,medium,dairy,0
106,Burger,2,Fast_Food,solo,Navi_Mumbai,South_Indian,0.058,447,2,Fast_Food,dinner,weekend,festival,winter,0.22,1,0.256,low,nonveg,0
142,Manchurian,2,Chinese,solo,South_Delhi,Chinese,0.593,431,1,Chinese,dinner,weekday,none,winter,0.534,1,0.56,high,veg,1
113,Cheesy Dip,3,Fast_Food,group,Navi_Mumbai,South_Indian,0.218,397,1,Fast_Food,dinner,weekday,none,monsoon,0.318,0,0.254,low,veg,1
5,Sandwich,1,Fast_Food,solo,Navi_Mumbai,Fast_Food,0.181,567,4,Fast_Food,breakfast,weekend,anniversary,monsoon,0.414,2,0.506,high,veg,0
48,Nachos,2,Fast_Food,solo,West_Delhi,South_Indian,0.56,329,2,Fast_Food,snacks,weekday,none,summer,0.381,5,0.349,medium,nonveg,0
43,Lassi,3,Beverages,group,Navi_Mumbai,Fast_Food,0.267,346,2,Beverages,dinner,weekday,none,monsoon,0.486,0,0.534,low,veg,0
151,Nachos,1,Fast_Food,solo,Navi_Mumbai,Chinese,0.078,322,1,Fast_Food,breakfast,weekday,festival,winter,0.074,0,0.613,low,nonveg,0
196,Brownie,2,Desserts,solo,Noida,Beverages,0.11,494,3,Desserts,lunch,weekday,none,monsoon,0.314,3,0.485,low,veg,0
76,Tea,3,Beverages,group,Gurgaon,North_Indian,0.096,447,2,Beverages,breakfast,weekday,none,winter,0.19,0,0.35,medium,veg,0
21,Dosa,1,South_Indian,solo,Navi_Mumbai,Desserts,0.176,385,1,South_Indian,lunch,weekday,none,monsoon,0.466,1,0.462,low,veg,0
6,Fried Rice,1,Chinese,solo,South_Delhi,South_Indian,0.5,402,1,Chinese,lunch,weekday,none,winter,0.083,4,0.499,low,veg,1
5,Nachos,1,Fast_Food,solo,Navi_Mumbai,Beverages,0.544,577,4,Fast_Food,snacks,weekend,none,monsoon,0.208,0,0.662,low,nonveg,0
136,Ice Cream,2,Desserts,solo,South_Delhi,North_Indian,0.506,408,2,Desserts,dinner,weekday,none,monsoon,0.31,0,0.894,medium,dairy,1
139,Salad,4,North_Indian,group,West_Delhi,Fast_Food,0.216,401,2,North_Indian,lunch,weekday,birthday,winter,0.184,10,0.479,medium,nonveg,1
105,Sandwich,1,Fast_Food,solo,Gurgaon,Chinese,0.133,259,1,Fast_Food,dinner,weekend,birthday,monsoon,0.063,0,0.784,medium,nonveg,0
161,Lassi,2,Beverages,solo,West_Delhi,North_Indian,0.378,339,1,Beverages,dinner,weekday,festival,monsoon,0.488,7,0.443,medium,dairy,1
23,Cold Coffee,1,Beverages,solo,Noida,Beverages,0.047,316,1,Beverages,dinner,weekend,none,monsoon,0.191,2,0.69,low,nonveg,1
61,Sandwich,1,Fast_Food,solo,South_Delhi,Fast_Food,0.118,569,4,Fast_Food,dinner,weekend,none,monsoon,0.391,1,0.491,low,nonveg,0
102,Spring Roll,1,Chinese,solo,Navi_Mumbai,Desserts,0.584,513,3,Chinese,snacks,weekday,none,winter,0.335,3,0.685,low,nonveg,1
113,Pizza,3,Fast_Food,group,Navi_Mumbai,South_Indian,0.067,469,2,Fast_Food,breakfast,weekend,none,winter,0.365,1,0.516,medium,nonveg,0
104,Roti,3,North_Indian,group,West_Delhi,North_Indian,0.504,366,1,North_Indian,dinner,weekday,none,winter,0.101,2,0.466,low,nonveg,1
158,Ice Cream,1,Desserts,solo,South_Delhi,North_Indian,0.168,321,2,Desserts,lunch,weekday,none,summer,0.222,0,0.39,low,veg,0
183,Idli,3,South_Indian,group,West_Delhi,North_Indian,0.221,454,2,South_Indian,dinner,weekday,none,summer,0.159,1,0.375,high,veg,1
145,Vada,1,South_Indian,solo,Noida,Fast_Food,0.166,352,2,South_Indian,snacks,weekday,none,monsoon,0.159,1,0.475,medium,nonveg,0
140,Chilli Paneer,4,Chinese,group,Noida,Beverages,0.113,577,3,Chinese,snacks,weekday,none,monsoon,0.437,0,0.283,medium,dairy,0
130,Biryani,2,North_Indian,solo,West_Delhi,Beverages,0.292,348,2,North_Indian,lunch,weekday,none,winter,0.278,2,0.428,low,veg,0
11,Papad,4,North_Indian,group,Navi_Mumbai,Desserts,0.349,484,3,North_Indian,breakfast,weekday,none,summer,0.298,1,0.556,medium,veg,0
106,Sandwich,2,Fast_Food,solo,Navi_Mumbai,Chinese,0.291,475,4,Fast_Food,lunch,weekday,none,summer,0.361,3,0.665,low,veg,1
4,Pepsi,1,Beverages,solo,Navi_Mumbai,North_Indian,0.03,479,2,Beverages,dinner,weekday,none,monsoon,0.415,0,0.437,high,dairy,0
16,Upma,1,South_Indian,solo,Gurgaon,North_Indian,0.289,565,4,South_Indian,dinner,weekday,none,monsoon,0.142,2,0.551,medium,nonveg,0
195,Dal Makhani,1,North_Indian,solo,Gurgaon,Fast_Food,0.331,318,1,North_Indian,dinner,weekday,festival,winter,0.117,3,0.487,low,veg,0
118,Brownie,3,Desserts,group,Noida,Beverages,0.136,532,3,Desserts,dinner,weekend,none,monsoon,0.363,1,0.84,medium,nonveg,1
141,Fried Rice,1,Chinese,solo,West_Delhi,Chinese,0.417,548,3,Chinese,snacks,weekend,none,monsoon,0.344,5,0.574,low,veg,1
129,Fries,2,Fast_Food,solo,West_Delhi,Beverages,0.57,538,4,Fast_Food,snacks,weekend,festival,winter,0.482,4,0.766,medium,nonveg,1
31,Idli,1,South_Indian,solo,South_Delhi,Desserts,0.312,365,1,South_Indian,lunch,weekday,none,summer,0.413,0,0.371,medium,veg,0
46,Fries,1,Fast_Food,solo,Gurgaon,Chinese,0.24,528,3,Fast_Food,dinner,weekday,none,summer,0.561,2,0.258,medium,nonveg,0
133,Paneer Tikka,1,North_Indian,solo,Gurgaon,Beverages,0.202,290,1,North_Indian,dinner,weekend,anniversary,monsoon,0.314,1,0.127,low,egg,0
164,Ice Cream,1,Desserts,solo,Navi_Mumbai,Chinese,0.049,297,1,Desserts,dinner,weekday,none,winter,0.056,5,0.472,low,veg,0
191,Milkshake,3,Beverages,group,Navi_Mumbai,Desserts,0.418,330,1,Beverages,lunch,weekend,none,monsoon,0.168,0,0.6,low,nonveg,0
