Restaurant_Name,Delivery_Rating,Cuisine,Place_Name,City,Item_Name,Best_Seller,Prices,Average_Rating,Is_Bestseller,Restaurant_Popularity,Is_Highly_Rated,Is_Expensive
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Crystal Special Mutton + Special Mutton Biryani,NONE,650,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Special Chicken Biryani + Chicken Drum Stick,NONE,600,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Special Chicken Biryani + Chicken Majestic,NONE,600,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Special Chicken biryani + Chicken Mongolia,NONE,600,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Special Chicken Biryani + Hongkong Chicken,NONE,600,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Tomato Soup,NONE,115,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Veg Hot & Sour Soup,NONE,105,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,VEG Corn Soup,NONE,105,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Veg Clear Soup,NONE,105,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Veg Noodle Soup,NONE,105,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Chicken Cantonese Soup,NONE,125,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Chicken Hot & Sour Soup,NONE,125,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Chicken Noodle Soup,NONE,125,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Chicken Corn Soup,NONE,125,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Paneer 65,NONE,260,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Paneer Majestic,NONE,270,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Mushroom Manchurian,NONE,240,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Veg Manchurian,BESTSELLER,230,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Vegetable Bullet,NONE,230,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Vegetable Crisp,NONE,230,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Alu 65,NONE,230,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Gobi 65,NONE,230,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Gobi Manchuraian,NONE,230,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Egg Fooyong,NONE,175,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Egg Bhurgi,NONE,175,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Crystal Special Chicken,NONE,280,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Chicken Mongolia,NONE,310,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Hongkong Chicken,NONE,310,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Chicken Drum Stick,BESTSELLER,310,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Murgh Majestic,BESTSELLER,310,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Pepper Chicken,BESTSELLER,220,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Chicken Manchurian,NONE,305,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Andhra Chicken,NONE,305,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Chicken 65,BESTSELLER,305,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Chicken Natuvepudu,NONE,400,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Crystal Special Mutton,NONE,350,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Mutton Chilli,NONE,350,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Pepper Mutton,NONE,350,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Mutton Chops,NONE,350,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Mutton 65,NONE,350,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Mutton Munchurian,NONE,350,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Finger Fish,NONE,350,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Apollo Fish,NONE,350,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Fried Fish,NONE,350,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Chilly Fish,NONE,350,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Ginger Fish,NONE,350,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Fish Manchurian,NONE,350,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Fish Natuvepudu,NONE,425,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Ginger Prawns,NONE,350,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Chilly Prawns,NONE,350,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Prawns Manchurian,NONE,350,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Loose Prawns,NONE,350,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Fried Prawns,NONE,350,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Prawns Pakoda,NONE,350,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Prawns Natuvepudu,NONE,425,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Veg Spring Roll,NONE,245,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Mix Spring Roll,NONE,265,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Chicken Spring roll,NONE,265,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Mutton Spring Roll,NONE,275,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Egg Spring Roll,NONE,265,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Veg Shanghai Roll,NONE,255,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Palak Kashmiri Kofta,NONE,250,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Kadai Panner,NONE,250,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Mutter Panner,NONE,250,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Palak Panner,NONE,240,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Paneer Butter Masala,NONE,240,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Navratan Curry,NONE,250,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Veg Shahi Kurma,NONE,240,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Veg Malai Kofta,NONE,240,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Veg Do Pyaaza,NONE,240,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Veg Chat Pat,NONE,240,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Methi Chaman,NONE,240,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Egg Curry,NONE,250,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Egg Masala,NONE,250,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Dhamka Chicken,NONE,340,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Crystal Special Chicken,NONE,330,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Chicken Tikka Masala,NONE,340,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Butter Chicken,NONE,330,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Chicken Methi,NONE,330,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Chicken Mughalai,NONE,330,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Chicken Afghani,NONE,340,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Punjabi Chicken,NONE,330,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Chicken Khandari,NONE,330,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Chicken Chatpat,NONE,330,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Chicken Kalimirchi,NONE,330,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Andhra Chicken,NONE,330,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Chicken Shai Kurma,NONE,330,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Chicken Masala,NONE,320,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Chicken Curry,NONE,320,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Dum Ka Chicken,NONE,340,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Special Mutton,NONE,350,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Dhamka Mutton,NONE,350,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Mutton Shahi Kurma,NONE,340,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Mutton Moghalai,NONE,340,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Mutton Chilly,NONE,340,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Mutton Kofta Curry,NONE,350,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Mutton Masala,NONE,340,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Mutton Fry,NONE,350,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Mutton Curry,NONE,340,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Kheema Masala,NONE,340,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Kheema Fry,NONE,340,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Fish Curry,NONE,350,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Fish Pulusu,NONE,350,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Telangana Prawns,NONE,350,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Prawns Masala,NONE,350,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Prawns Curry,NONE,350,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Prawns Fry,NONE,350,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Paneer Tikka,NONE,275,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Tandoori Platter,NONE,640,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Tandori Chicken,NONE,365,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Tandoori Chicken,NONE,260,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Kalmi Kabab,NONE,320,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Murg Malai Kabab,NONE,320,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Chicken Garlic Kabab,NONE,320,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Chicken Tikka,NONE,320,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Boti Kabab,NONE,350,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Fish Tikka,NONE,350,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Chicken Banjara Kebab,NONE,350,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Special Chicken Kebab,NONE,350,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Kheema Parotha,NONE,105,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Kheema Nan,NONE,105,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Alu Parotha,NONE,70,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Masala Kulcha,NONE,70,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Butter Nan,NONE,55,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Rumali Roti,NONE,55,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Parotha,NONE,50,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Nan,NONE,50,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Butter Roti,NONE,50,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Roti,NONE,40,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Pulkha,NONE,40,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Veg Biryani,BESTSELLER,250,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Kashmiri Biryani,NONE,260,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Veg Family Pack Biryani,NONE,385,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Mushroom Biryani Family Pack,NONE,400,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Special Chicken Biryani,BESTSELLER,280,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Chicken Biryani,BESTSELLER,230,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Special Mutton Biryani,BESTSELLER,300,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Kheema Biryani,BESTSELLER,340,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Special Biryani Non-Veg,BESTSELLER,370,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Fish Biryani,NONE,350,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Prawns Biryani,NONE,350,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Egg Biryani,NONE,250,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Veg Rice Bowl,NONE,185,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Chicken Rice Bowl,NONE,210,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Mutton Rice Bowl,NONE,230,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Fish Rice Bowl,NONE,230,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Prawn Rice Bowl,NONE,230,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Kheema Rice Bowl,NONE,230,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Veg Biryani Family Pack,NONE,410,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Kaju Biryani Family Pack,NONE,450,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Mushroom Biryani Family Pack,NONE,425,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Special Chicken Biryani Family Pack,BESTSELLER,580,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Chicken Biryani Family Pack,NONE,550,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Special Mutton Biryani Family Pack,BESTSELLER,600,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Fish Biryani Family Pack,NONE,580,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Prawns Biryani Family Pack,NONE,580,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Egg Biryani FP,NONE,425,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Baby Corn Manchurian,NONE,230,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Paneer Pakoda,NONE,230,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Crystal Special Murgi,NONE,540,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Ginger Chicken,NONE,310,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Garlic Chicken,NONE,310,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Sweet n Sour Chicken,NONE,300,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Chicken Cashewnut,NONE,320,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,American Chopsuey,NONE,300,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Chilli Egg,NONE,180,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Egg Manchurian,NONE,180,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Egg 65,NONE,180,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Omelette,NONE,150,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Mixed Soft Noodles,NONE,260,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Mixed Fried Noodles,NONE,260,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Mutton Soft Noodles,NONE,260,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Mutton Fried Noodles,NONE,260,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Veg Soft Noodles,NONE,240,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Veg Fried Noodles,NONE,240,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Egg Soft Noodles,NONE,240,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,American Chopsuey Non Veg,NONE,320,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,American Chopsuey Veg,NONE,260,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Chinese Chopsuey Non Veg,NONE,320,4.05,1,231,1,1
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Chinese Chopsuey Veg,NONE,260,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Schzewan Chicken Fried Rice,NONE,250,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Mixed Fried Rice,BESTSELLER,260,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Chicken Fried Rice,BESTSELLER,240,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Mutton Fried Rice,NONE,260,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Prawns Fried Rice,NONE,250,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Paneer Fried Rice,NONE,200,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Mushrroom Fried Rice,NONE,200,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Egg Fried Rice,NONE,220,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Veg Fried Rice,NONE,210,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Jeera Fried Rice,NONE,210,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Kaju Fried Rice,NONE,220,4.05,1,231,1,0
Crystal Restaurant & Bar,3.9,Biryani,Nallakunta, Hyderabad,Curd Rice,NONE,160,4.05,1,231,1,0
Siddique Kabab Centre,4.1,Chinese,Tolichowki, Hyderabad,Grilled Chicken,MUST TRY,432,4.25,1,47,1,1
Siddique Kabab Centre,4.1,Chinese,Tolichowki, Hyderabad,Tandoori Chicken,MUST TRY,408,4.25,1,47,1,1
Siddique Kabab Centre,4.1,Chinese,Tolichowki, Hyderabad,Chicken 65 Gravy,BESTSELLER,168,4.25,1,47,1,0
Siddique Kabab Centre,4.1,Chinese,Tolichowki, Hyderabad,Fried Chicken Kebab [16 Pieces],MUST TRY,396,4.25,1,47,1,1
Siddique Kabab Centre,4.1,Chinese,Tolichowki, Hyderabad,Tangdi Kebab [4 Pieces],NONE,240,4.25,1,47,1,0
Siddique Kabab Centre,4.1,Chinese,Tolichowki, Hyderabad,Tandoori Tangdi [2 Pieces],BESTSELLER,240,4.25,1,47,1,0
Siddique Kabab Centre,4.1,Chinese,Tolichowki, Hyderabad,Hot Chicken [2 Pieces],NONE,228,4.25,1,47,1,0
Siddique Kabab Centre,4.1,Chinese,Tolichowki, Hyderabad,Tandoori Fish,MUST TRY,108,4.25,1,47,1,0
Siddique Kabab Centre,4.1,Chinese,Tolichowki, Hyderabad,Barbecue Chicken [4 Pieces],NONE,216,4.25,1,47,1,0
Siddique Kabab Centre,4.1,Chinese,Tolichowki, Hyderabad,Boneless Butter Chicken,NONE,168,4.25,1,47,1,0
Siddique Kabab Centre,4.1,Chinese,Tolichowki, Hyderabad,Chicken Tikka [10 Pieces],NONE,324,4.25,1,47,1,1
Siddique Kabab Centre,4.1,Chinese,Tolichowki, Hyderabad,Fry Fish,BESTSELLER,108,4.25,1,47,1,0
Siddique Kabab Centre,4.1,Chinese,Tolichowki, Hyderabad,Arabian Chops [2 Pieces],NONE,264,4.25,1,47,1,0
Siddique Kabab Centre,4.1,Chinese,Tolichowki, Hyderabad,Reshmi Kabab [10 Pieces],NONE,324,4.25,1,47,1,1
Siddique Kabab Centre,4.1,Chinese,Tolichowki, Hyderabad,Paneer Butter Masala,MUST TRY,108,4.25,1,47,1,0
Siddique Kabab Centre,4.1,Chinese,Tolichowki, Hyderabad,Boneless Fried Fish,MUST TRY,288,4.25,1,47,1,0
Siddique Kabab Centre,4.1,Chinese,Tolichowki, Hyderabad,Hot Chicken [2 Pieces],NONE,228,4.25,1,47,1,0
Siddique Kabab Centre,4.1,Chinese,Tolichowki, Hyderabad,Barbecue Chicken [4 Pieces],NONE,216,4.25,1,47,1,0
Siddique Kabab Centre,4.1,Chinese,Tolichowki, Hyderabad,Arabian Chops [2 Pieces],NONE,264,4.25,1,47,1,0
